source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,teff_gspphot,distance_gspphot,processed_at
5.5394985288861235E18,123.42234903942877,-41.33663923500239,0.5962517345101959,-4.239417496344695,3.528246092163421,17.263839721679688,1.540365219116211,5159.95068359375,898.724609375,2025-07-02T04:00:20.264Z
5.5394985632458772E18,123.43943475201995,-41.326371996041246,0.33321961551701823,-0.48966633412776517,0.9555972454262662,18.26490592956543,1.7802886962890625,4064.450927734375,773.3201293945312,2025-07-02T04:00:20.264Z
5.5394985632458813E18,123.432703599822,-41.323720382963145,0.2188905206421326,-3.4591012761665025,4.776700115694982,18.52678108215332,2.418893814086914,4760.4140625,585.963623046875,2025-07-02T04:00:20.264Z
4.2108602614198518E18,295.35588064290016,-2.5554079342534615,0.30214736190457947,-1.1442154115207301,-7.145625360171543,16.622270584106445,1.1044540405273438,5415.205078125,1266.645751953125,2025-07-02T04:00:20.264Z
4.2108602614198523E18,295.3597970723126,-2.551924385300264,0.003978478284088205,-4.089614865790619,-6.41091159948607,16.82352066040039,1.4581737518310547,4684.16455078125,1589.942626953125,2025-07-02T04:00:20.264Z
4.2108602614198538E18,295.35631283570694,-2.5525630856743047,0.0969503805323248,-0.822234878542447,0.5382864022748394,18.313093185424805,1.2688274383544922,4546.5869140625,1351.3232421875,2025-07-02T04:00:20.264Z
4.2108602614198584E18,295.3599956404051,-2.544971079397389,0.1836501766267425,-5.3963184771447175,-10.715653467620436,18.484277725219727,1.01531982421875,5120.82421875,2164.9580078125,2025-07-02T04:00:20.264Z
4.21086026141986E18,295.35798202174846,-2.5449082406710763,0.13162835177111576,-1.4845120021108378,-4.185939793620369,15.005890846252441,1.4503393173217773,4900.3330078125,5233.84716796875,2025-07-02T04:00:20.264Z
4.21086026141986E18,295.3530221112451,-2.548646512954049,0.3371205894108781,-1.516813968496452,-7.5711298527119935,16.822265625,0.7948875427246094,6516.994140625,3057.066162109375,2025-07-02T04:00:20.264Z
4.2108602614198636E18,295.35162199592133,-2.546951884948984,0.10353019487296228,-4.558983090546535,-5.41628438123904,14.278332710266113,1.6663522720336914,4715.365234375,3116.85595703125,2025-07-02T04:00:20.264Z
4.8286863892051469E17,75.33183068256356,67.07727487395495,0.3944143740871657,1.5381958733188297,1.7297579240144985,17.7174129486084,1.1477699279785156,4958.2314453125,1277.2110595703125,2025-07-02T04:00:20.264Z
4.8286863892059277E17,75.35473539295374,67.09012644622676,0.12338057936741184,-0.4559412041539833,-4.016067277526107,18.564802169799805,1.1890869140625,4699.79443359375,1390.4117431640625,2025-07-02T04:00:20.264Z
4.8652338551136755E17,54.528544551072194,61.72376315606193,0.017807436029638513,-0.6894066185968091,-1.0889942613447612,16.714323043823242,2.2717647552490234,5215.44189453125,1958.1385498046875,2025-07-02T04:00:20.264Z
4.8652341557425075E17,54.550817274222155,61.73588504151825,0.36139875840535396,-0.40274777104586246,0.6142570752599167,18.202434539794922,1.7450122833251953,4773.5302734375,823.3170776367188,2025-07-02T04:00:20.264Z
4.8652341557425331E17,54.54885932711646,61.73892037752299,0.31273228500168876,-5.146438233381667,3.392546542167347,18.946210861206055,2.1686153411865234,3780.37744140625,597.1923217773438,2025-07-02T04:00:20.264Z
4.8652341557425613E17,54.56324745464963,61.740703876441025,0.18249875743175353,0.5486633450961877,0.07089448076167029,18.878267288208008,1.6733570098876953,3851.7646484375,704.8184814453125,2025-07-02T04:00:20.264Z
4.8652341557426637E17,54.55388543547625,61.752147212400665,1.5008824006869135,1.1939391767492293,-2.875535545762946,17.956544876098633,2.222522735595703,3837.909912109375,564.8695068359375,2025-07-02T04:00:20.264Z
4.8652341986572749E17,54.549322520130325,61.73463562384328,0.44968403484075964,-0.593225978788289,0.4087077681151039,18.644811630249023,1.6689510345458984,4131.2568359375,810.465087890625,2025-07-02T04:00:20.264Z
4.2109666005054167E18,289.380607134939,-6.392557225294402,0.33789256868639544,-1.815326535803101,-1.5519630945665974,17.700380325317383,1.551656723022461,4737.83837890625,838.7703857421875,2025-07-02T04:00:20.264Z
4.2109666005054351E18,289.39444854081194,-6.390164113550179,0.5598187421400613,-5.741961796717275,-5.815272058248155,18.064708709716797,1.5774593353271484,4035.994873046875,880.9520263671875,2025-07-02T04:00:20.264Z
4.2109666005074678E18,289.38738033526437,-6.386258000464167,0.07191732604651709,-1.740209473724497,-3.0868239674113522,18.249868392944336,1.6224174499511719,3909.211669921875,906.9412231445312,2025-07-02T04:00:20.264Z
4.2106825528530765E18,294.2128288076767,-3.48834405742936,0.4976290227679903,-1.3717779242899133,2.22169416390286,17.258617401123047,1.4867362976074219,4788.90625,890.22021484375,2025-07-02T04:00:20.264Z
4.210682552853078E18,294.20934210867824,-3.4854820728677303,0.005651653289789646,-3.4123360385299475,-5.967267058517399,16.691701889038086,1.5576801300048828,5486.83544921875,2753.83447265625,2025-07-02T04:00:20.264Z
