source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,teff_gspphot,distance_gspphot,processed_at
4.1004064113659121E18,281.0848152982007,-15.42703054801541,0.4226762503951772,-5.419875325292333,-9.43226961282442,16.303770065307617,1.3143835067749023,5558.10107421875,1063.6878662109375,2025-07-02T03:59:56.093Z
5.5398009633053368E18,122.63080986748379,-40.19455610533587,0.37830572495622367,-2.88286968710754,3.331943518010502,17.30914878845215,1.5246238708496094,5536.14501953125,969.791015625,2025-07-02T03:59:56.093Z
5.5398009633053501E18,122.62555350891382,-40.19135817575135,0.4563499890268126,-5.186244737609178,7.692922098439315,18.38143539428711,1.5740585327148438,4290.7275390625,825.176025390625,2025-07-02T03:59:56.093Z
5.5400777653568266E18,124.93278963124611,-39.34738568635437,0.5895067124026948,-3.1770010799847896,6.2403444528832654,17.658687591552734,1.9310684204101562,4235.42138671875,694.5989990234375,2025-07-02T03:59:56.093Z
5.5400777653568543E18,124.94268028755296,-39.34172762614076,0.30713448464327775,-2.1345924338992837,3.984031777009955,18.176395416259766,2.2293434143066406,4982.2373046875,729.1790771484375,2025-07-02T03:59:56.093Z
5.540077769658455E18,124.93479695911215,-39.33560798660677,0.07594539300326682,-1.7670757389750524,2.327551577797417,13.420357704162598,2.144145965576172,7405.291015625,6142.654296875,2025-07-02T03:59:56.093Z
5.5400777696584561E18,124.93458629862984,-39.33683201773501,0.6147640916856402,-4.989136976118106,2.025542935175894,14.962837219238281,1.4873371124267578,6328.71875,1566.960693359375,2025-07-02T03:59:56.093Z
5.5400777696584581E18,124.93096590525079,-39.338107266161366,12.124323511062263,-36.13045958113834,-25.437878347157643,10.736729621887207,1.155421257019043,4908.1005859375,82.55619812011719,2025-07-02T03:59:56.093Z
5.5400777696584591E18,124.93111320026345,-39.344356731281565,0.9692990275279956,-1.2125259374482988,6.37615425729759,17.611923217773438,1.8157691955566406,4800.49853515625,762.5811767578125,2025-07-02T03:59:56.093Z
5.5400777997166469E18,124.95585300135961,-39.33008353059166,0.428473739178767,-5.506222729758175,6.673904289575206,18.45683479309082,2.1858386993408203,4792.77001953125,714.3914184570312,2025-07-02T03:59:56.093Z
4.1005007288536489E18,281.2613631262638,-14.817931393578366,0.24831372588707978,-3.853875029696044,-6.493371947219558,17.278425216674805,1.929971694946289,4329.66796875,927.94677734375,2025-07-02T03:59:56.093Z
4.1005007288536545E18,281.259916217777,-14.816947626184822,0.6584205723526174,-2.340112851766012,2.5195910329921425,18.33782386779785,1.5793285369873047,3956.655029296875,702.7985229492188,2025-07-02T03:59:56.093Z
4.1005007288555807E18,281.2575234050446,-14.82410245134282,0.05842037598632345,1.2211843883458873,-1.2905509611930108,18.597652435302734,1.8825607299804688,4261.57373046875,875.2958984375,2025-07-02T03:59:56.093Z
4.8354965323413747E17,71.84481166828255,67.52653089337238,0.1606983312347732,0.3413708947298397,1.7875806917705552,18.657428741455078,1.129842758178711,4800.119140625,1656.4949951171875,2025-07-02T03:59:56.093Z
4.8354968759472E17,71.86599975163455,67.52745090474704,0.5679311740770577,0.022723261146685214,2.121315153809793,15.526026725769043,0.9661149978637695,6540.59228515625,1479.513916015625,2025-07-02T03:59:56.093Z
4.8354972195524723E17,71.92038075913786,67.54304085562852,1.4161814394273915,2.4568745151206293,3.412801315151521,14.56448745727539,1.2274560928344727,5163.40185546875,665.8115844726562,2025-07-02T03:59:56.093Z
4.8354972195524774E17,71.9173241484797,67.54019737159312,0.24372161929901773,0.9074649479675758,-0.3407882565137642,18.637765884399414,1.0388202667236328,4985.01708984375,2077.087646484375,2025-07-02T03:59:56.093Z
4.835497906730688E17,71.91337135327024,67.55140406645053,0.49784640550016457,1.0524653463961005,2.9142128500632514,18.38766098022461,1.5115890502929688,4483.31640625,1011.8912963867188,2025-07-02T03:59:56.093Z
4.8651805545482547E17,53.91828879447394,61.60319658514385,0.11341531797057783,-0.6504555215251001,-0.8386065089087735,18.77528953552246,1.9185848236083984,3671.583740234375,665.8234252929688,2025-07-02T03:59:56.093Z
4.8651805545482714E17,53.93520471276773,61.6037952706233,0.143376645927939,-0.26651080246607667,1.1664197180428602,17.816871643066406,1.9471244812011719,5474.95947265625,872.656982421875,2025-07-02T03:59:56.093Z
4.8651805545482931E17,53.91966302751776,61.605283485264806,0.10680612962662164,0.23450420828672305,-0.43896984830390134,18.457141876220703,2.1723690032958984,4144.263671875,743.9935302734375,2025-07-02T03:59:56.093Z
4.2108582298931267E18,295.25239375272554,-2.623710055822823,0.47785164797287366,0.1297712525171882,1.5925105833198476,18.550386428833008,1.2471466064453125,4456.16796875,1319.482177734375,2025-07-02T03:59:56.093Z
4.2108582298931272E18,295.25373708130445,-2.6242906439109905,0.07918952377177718,1.8142907483362896,-2.0908339367152835,18.704044342041016,1.3989181518554688,4181.84033203125,1200.9066162109375,2025-07-02T03:59:56.093Z
4.2108582298931523E18,295.2435473127439,-2.622272749328425,0.4775151310421889,-5.80530657307583,-6.87929775457832,18.891265869140625,1.3970375061035156,4325.8330078125,1265.992919921875,2025-07-02T03:59:56.093Z
4.2108582298931528E18,295.2428601057478,-2.620801940795486,0.03174828054853999,-6.460214660542552,-8.908378101447399,18.83911895751953,1.317068099975586,4420.412109375,1417.6331787109375,2025-07-02T03:59:56.093Z
4.1004716304732636E18,280.95915360194095,-15.083918390059454,0.36309828608011707,-1.9558375807746373,-2.4601416058777508,17.511066436767578,1.6401176452636719,4677.2724609375,998.8713989257812,2025-07-02T03:59:56.093Z
4.1004716304732672E18,280.96230654143403,-15.080864660254134,0.034367793888388565,-1.7963387655358518,-5.226097230985133,18.885604858398438,1.261514663696289,4296.03759765625,861.643798828125,2025-07-02T03:59:56.093Z
5.5392545747480525E18,117.57270197916326,-36.97950291802865,0.42762148710578024,-1.1517868324506124,1.8465600181812043,18.8264102935791,1.402791976928711,4295.3466796875,803.2755737304688,2025-07-02T03:59:56.093Z
5.5392545747488338E18,117.56887395599665,-36.978045276630596,0.3503742155887191,-2.6513246672057074,4.229301458091168,18.020740509033203,1.3330974578857422,4328.59375,913.7775268554688,2025-07-02T03:59:56.093Z
5.5392545790430392E18,117.57112468063018,-36.978420511442756,0.14055190436951362,-1.3178135280180228,3.2944637116759137,18.659671783447266,1.2402820587158203,4546.5322265625,1189.7655029296875,2025-07-02T03:59:56.093Z
5.5392545790497004E18,117.56478827274063,-36.991638581486214,1.3983957365617345,-1.244938827222053,4.2872713020855056,18.870323181152344,2.7364158630371094,3388.759521484375,422.3005065917969,2025-07-02T03:59:56.093Z
5.5392545790498642E18,117.56996033984889,-36.979362274921776,0.11501971519344638,-1.5905967042723752,3.302061598018606,16.53603172302246,0.7155036926269531,9830.3876953125,3963.990478515625,2025-07-02T03:59:56.093Z
5.5394936884638116E18,124.04931871004487,-40.87079320406851,0.60186105170566,-4.8354600747028265,0.5125089595406251,15.728926658630371,1.6381120681762695,6640.2919921875,1375.7266845703125,2025-07-02T03:59:56.093Z
5.5394936884638126E18,124.04142648108365,-40.86405107816055,0.8001456740298429,-2.117122259537048,6.95072100507344,18.1115779876709,1.7851486206054688,4465.07666015625,732.0432739257812,2025-07-02T03:59:56.093Z
5.5394937185240033E18,124.02359323759087,-40.86309924635097,0.14282324029515484,-1.0981931181999702,3.339009153050919,18.7524471282959,2.543581008911133,3863.159912109375,632.79931640625,2025-07-02T03:59:56.093Z
5.5394937228240404E18,124.02705043638447,-40.868374474412626,0.29089461694373175,-1.7535794626894519,3.046945288790832,17.009868621826172,2.3663196563720703,9143.97265625,1535.9962158203125,2025-07-02T03:59:56.093Z
5.2187072884070267E18,140.68597643375372,-72.77652256214587,0.49852487130005574,-1.585407336030289,3.9454118835289935,17.173343658447266,1.0155296325683594,5070.0732421875,1351.4886474609375,2025-07-02T03:59:56.093Z
5.2187072884070349E18,140.69387508029448,-72.76529679625519,0.7691347171033781,-4.223366766383249,12.366818026241653,16.43260955810547,1.2059383392333984,4852.5849609375,1268.095703125,2025-07-02T03:59:56.093Z
5.2187073184712049E18,140.70435219623653,-72.74880479426233,1.0643659996654649,-13.729770662684867,21.316328415537285,17.81824493408203,1.9385967254638672,3824.539306640625,622.111572265625,2025-07-02T03:59:56.093Z
